0.000000	-5.772177e-003	
1.000000	-5.772421e-003	
2.000000	-5.772209e-003	
3.000000	-5.772175e-003	
4.000000	-5.772040e-003	
5.000000	-5.771942e-003	
6.000000	-5.771834e-003	
7.000000	-5.771784e-003	
8.000000	-5.771889e-003	
9.000000	-5.771674e-003	
10.000000	-5.771513e-003	
11.000000	-5.771491e-003	
12.000000	-5.771367e-003	
13.000000	-5.771344e-003	
14.000000	-5.771269e-003	
15.000000	-5.771103e-003	
16.000000	-5.771097e-003	
17.000000	-5.771016e-003	
18.000000	-5.770820e-003	
19.000000	-5.770368e-003	
20.000000	-5.769968e-003	
21.000000	-5.769611e-003	
22.000000	-5.769257e-003	
23.000000	-5.769395e-003	
24.000000	-5.769532e-003	
25.000000	-5.769736e-003	
26.000000	-5.769909e-003	
27.000000	-5.769675e-003	
28.000000	-5.769772e-003	
29.000000	-5.769877e-003	
30.000000	-5.770202e-003	
31.000000	-5.770030e-003	
32.000000	-5.769972e-003	
33.000000	-5.770150e-003	
34.000000	-5.769813e-003	
35.000000	-5.769627e-003	
36.000000	-5.769406e-003	
37.000000	-5.769293e-003	
38.000000	-5.769226e-003	
39.000000	-5.769358e-003	
40.000000	-5.769311e-003	
41.000000	-5.769330e-003	
42.000000	-5.769223e-003	
43.000000	-5.769023e-003	
44.000000	-5.768882e-003	
45.000000	-5.768679e-003	
46.000000	-5.768646e-003	
47.000000	-5.768438e-003	
48.000000	-5.768488e-003	
49.000000	-5.768481e-003	
50.000000	-5.768537e-003	
51.000000	-5.768461e-003	
52.000000	-5.768260e-003	
53.000000	-5.768042e-003	
54.000000	-5.768070e-003	
55.000000	-5.768155e-003	
56.000000	-5.768097e-003	
57.000000	-5.768040e-003	
58.000000	-5.768050e-003	
59.000000	-5.767918e-003	
60.000000	-5.767855e-003	
61.000000	-5.768034e-003	
62.000000	-5.767868e-003	
63.000000	-5.767817e-003	
64.000000	-5.767776e-003	
65.000000	-5.767657e-003	
66.000000	-5.767471e-003	
67.000000	-5.767257e-003	
68.000000	-5.767460e-003	
69.000000	-5.767195e-003	
70.000000	-5.767258e-003	
71.000000	-5.767182e-003	
72.000000	-5.767241e-003	
73.000000	-5.767138e-003	
74.000000	-5.767034e-003	
75.000000	-5.767148e-003	
76.000000	-5.766933e-003	
77.000000	-5.766818e-003	
78.000000	-5.766743e-003	
79.000000	-5.766455e-003	
80.000000	-5.766646e-003	
81.000000	-5.766605e-003	
82.000000	-5.766590e-003	
83.000000	-5.766674e-003	
84.000000	-5.766633e-003	
85.000000	-5.766484e-003	
86.000000	-5.766437e-003	
87.000000	-5.766344e-003	
88.000000	-5.766380e-003	
89.000000	-5.766290e-003	
90.000000	-5.766405e-003	
91.000000	-5.766267e-003	
92.000000	-5.766181e-003	
93.000000	-5.766219e-003	
94.000000	-5.765963e-003	
95.000000	-5.765829e-003	
