-1.000000000000000056e-01 -3.240000000000000102e-01 -1.219999999999999973e-01 -2.010000000000000120e-01 -3.439999999999999725e-01 -4.430000000000000049e-01 -1.819999999999999951e-01 -3.240000000000000102e-01 -2.969999999999999862e-01 -4.450000000000000067e-01 -4.199999999999999845e-01 -2.399999999999999911e-01 -4.189999999999999836e-01
-9.882352941176471284e-02 -3.019999999999999907e-01 -1.250000000000000000e-01 -2.979999999999999871e-01 -2.879999999999999782e-01 -3.920000000000000151e-01 -3.230000000000000093e-01 -3.019999999999999907e-01 -3.810000000000000053e-01 -3.569999999999999840e-01 -5.080000000000000071e-01 -3.679999999999999938e-01 -3.709999999999999964e-01
-9.764705882352942012e-02 -1.250000000000000000e-01 -1.380000000000000115e-01 -7.299999999999999545e-02 -1.310000000000000053e-01 -1.749999999999999889e-01 -3.119999999999999996e-01 -1.250000000000000000e-01 -4.020000000000000240e-01 -2.899999999999999800e-01 -4.289999999999999925e-01 -4.769999999999999796e-01 -4.650000000000000244e-01
-9.647058823529412741e-02 -2.560000000000000053e-01 1.000000000000000021e-03 -2.500000000000000139e-02 -1.260000000000000009e-01 -1.250000000000000000e-01 -1.580000000000000016e-01 -2.560000000000000053e-01 -3.360000000000000209e-01 -2.320000000000000118e-01 -3.569999999999999840e-01 -4.490000000000000102e-01 -5.430000000000000382e-01
-9.529411764705883470e-02 -2.300000000000000100e-01 5.800000000000000294e-02 8.999999999999999320e-03 -8.999999999999999667e-02 -1.179999999999999938e-01 -7.000000000000000666e-02 -2.300000000000000100e-01 -1.700000000000000122e-01 -1.419999999999999873e-01 -1.170000000000000068e-01 -1.680000000000000104e-01 -4.089999999999999747e-01
-9.411764705882352811e-02 -1.140000000000000041e-01 6.500000000000000222e-02 -8.300000000000000433e-02 4.399999999999999745e-02 2.400000000000000050e-02 6.000000000000000125e-03 -1.140000000000000041e-01 -1.340000000000000080e-01 -1.630000000000000060e-01 -2.299999999999999961e-02 -1.739999999999999880e-01 -2.560000000000000053e-01
-9.294117647058823539e-02 -6.400000000000000133e-02 6.800000000000000488e-02 -1.000000000000000056e-01 3.599999999999999728e-02 1.729999999999999871e-01 6.099999999999999867e-02 -6.400000000000000133e-02 -4.900000000000000189e-02 -8.400000000000000522e-02 -1.059999999999999970e-01 -1.010000000000000064e-01 -1.539999999999999980e-01
-9.176470588235294268e-02 -1.029999999999999943e-01 7.799999999999999989e-02 -4.000000000000000083e-02 -1.000000000000000021e-02 1.310000000000000053e-01 4.299999999999999656e-02 -1.029999999999999943e-01 -4.399999999999999745e-02 -7.199999999999999456e-02 -1.370000000000000107e-01 -4.399999999999999745e-02 -1.650000000000000078e-01
-9.058823529411764996e-02 -1.039999999999999952e-01 6.400000000000000133e-02 6.600000000000000311e-02 4.599999999999999922e-02 7.499999999999999722e-02 -1.499999999999999944e-02 -1.039999999999999952e-01 -1.010000000000000064e-01 -7.699999999999999900e-02 -3.799999999999999906e-02 -3.899999999999999994e-02 -1.590000000000000024e-01
-8.941176470588235725e-02 -1.449999999999999900e-01 2.900000000000000147e-02 -5.700000000000000205e-02 1.899999999999999953e-02 -5.000000000000000104e-03 -1.130000000000000032e-01 -1.449999999999999900e-01 -1.360000000000000098e-01 -1.079999999999999988e-01 -8.000000000000000167e-02 -4.100000000000000172e-02 -2.099999999999999922e-01
-8.823529411764706454e-02 -1.239999999999999991e-01 -2.800000000000000058e-02 -8.200000000000000344e-02 -2.299999999999999961e-02 -4.800000000000000100e-02 -1.150000000000000050e-01 -1.239999999999999991e-01 -1.400000000000000133e-01 -1.059999999999999970e-01 -9.800000000000000377e-02 -4.599999999999999922e-02 -1.719999999999999862e-01
-8.705882352941177182e-02 -4.000000000000000083e-02 -7.900000000000000078e-02 -8.400000000000000522e-02 6.000000000000000125e-03 -1.700000000000000122e-02 -5.500000000000000028e-02 -4.000000000000000083e-02 -1.049999999999999961e-01 -1.199999999999999956e-01 -8.699999999999999400e-02 -5.399999999999999939e-02 -1.449999999999999900e-01
-8.588235294117647911e-02 -3.699999999999999817e-02 -9.600000000000000200e-02 -6.600000000000000311e-02 1.000000000000000021e-02 -8.000000000000000167e-03 -4.000000000000000083e-02 -3.699999999999999817e-02 -8.200000000000000344e-02 -9.800000000000000377e-02 -6.600000000000000311e-02 -6.500000000000000222e-02 -1.380000000000000115e-01
-8.470588235294118640e-02 -3.799999999999999906e-02 -4.200000000000000261e-02 -5.800000000000000294e-02 1.000000000000000021e-03 8.999999999999999320e-03 -5.000000000000000278e-02 -3.799999999999999906e-02 -6.800000000000000488e-02 -7.799999999999999989e-02 -8.599999999999999312e-02 -7.099999999999999367e-02 -1.559999999999999998e-01
-8.352941176470587981e-02 -2.999999999999999889e-02 -2.800000000000000058e-02 -4.200000000000000261e-02 3.099999999999999978e-02 3.200000000000000067e-02 -3.500000000000000333e-02 -2.999999999999999889e-02 -7.699999999999999900e-02 -8.799999999999999489e-02 -7.099999999999999367e-02 -8.200000000000000344e-02 -1.489999999999999936e-01
-8.235294117647058709e-02 -2.199999999999999872e-02 4.000000000000000083e-03 -2.000000000000000042e-02 6.600000000000000311e-02 4.499999999999999833e-02 -2.000000000000000042e-02 -2.199999999999999872e-02 -6.600000000000000311e-02 -8.699999999999999400e-02 -8.000000000000000167e-02 -8.599999999999999312e-02 -1.640000000000000069e-01
-8.117647058823529438e-02 -2.999999999999999889e-02 3.000000000000000062e-03 -2.100000000000000130e-02 5.199999999999999761e-02 3.599999999999999728e-02 -3.099999999999999978e-02 -2.999999999999999889e-02 -5.700000000000000205e-02 -7.900000000000000078e-02 -8.599999999999999312e-02 -9.600000000000000200e-02 -1.670000000000000095e-01
-8.000000000000000167e-02 -3.899999999999999994e-02 -0.000000000000000000e+00 -1.700000000000000122e-02 3.200000000000000067e-02 2.199999999999999872e-02 -3.400000000000000244e-02 -3.899999999999999994e-02 -5.199999999999999761e-02 -7.799999999999999989e-02 -7.299999999999999545e-02 -7.299999999999999545e-02 -1.529999999999999971e-01
-7.882352941176470895e-02 -4.200000000000000261e-02 7.000000000000000146e-03 -2.800000000000000058e-02 1.400000000000000029e-02 1.099999999999999936e-02 -4.599999999999999922e-02 -4.200000000000000261e-02 -4.200000000000000261e-02 -6.099999999999999867e-02 -7.199999999999999456e-02 -6.400000000000000133e-02 -1.170000000000000068e-01
-7.764705882352941624e-02 -2.500000000000000139e-02 7.000000000000000146e-03 -1.899999999999999953e-02 2.800000000000000058e-02 2.599999999999999881e-02 -3.699999999999999817e-02 -2.500000000000000139e-02 -4.299999999999999656e-02 -4.700000000000000011e-02 -3.799999999999999906e-02 -3.200000000000000067e-02 -1.010000000000000064e-01
-7.647058823529412352e-02 -4.100000000000000172e-02 -1.600000000000000033e-02 -2.199999999999999872e-02 4.299999999999999656e-02 2.299999999999999961e-02 -3.200000000000000067e-02 -4.100000000000000172e-02 -6.099999999999999867e-02 -4.800000000000000100e-02 -2.699999999999999969e-02 -3.000000000000000062e-03 -6.800000000000000488e-02
-7.529411764705883081e-02 -2.800000000000000058e-02 -5.000000000000000104e-03 -1.400000000000000029e-02 3.099999999999999978e-02 1.899999999999999953e-02 -3.899999999999999994e-02 -2.800000000000000058e-02 -9.800000000000000377e-02 -7.199999999999999456e-02 -1.200000000000000025e-02 1.400000000000000029e-02 -3.500000000000000333e-02
-7.411764705882353810e-02 -6.199999999999999956e-02 3.300000000000000155e-02 -1.099999999999999936e-02 2.299999999999999961e-02 1.000000000000000021e-02 -4.299999999999999656e-02 -6.199999999999999956e-02 2.000000000000000042e-03 2.699999999999999969e-02 1.499999999999999944e-02 4.700000000000000011e-02 -2.599999999999999881e-02
-7.294117647058823151e-02 1.200000000000000025e-02 2.800000000000000058e-02 1.299999999999999940e-02 5.199999999999999761e-02 5.399999999999999939e-02 -1.799999999999999864e-02 1.200000000000000025e-02 1.400000000000000029e-02 2.400000000000000050e-02 4.200000000000000261e-02 7.799999999999999989e-02 2.599999999999999881e-02
-7.176470588235295267e-02 2.000000000000000042e-02 3.899999999999999994e-02 1.000000000000000021e-02 7.399999999999999634e-02 7.399999999999999634e-02 2.400000000000000050e-02 2.000000000000000042e-02 2.699999999999999969e-02 2.500000000000000139e-02 5.299999999999999850e-02 8.200000000000000344e-02 4.000000000000000083e-02
-7.058823529411764608e-02 2.000000000000000042e-02 7.000000000000000666e-02 5.399999999999999939e-02 9.299999999999999933e-02 7.799999999999999989e-02 1.000000000000000021e-02 2.000000000000000042e-02 5.800000000000000294e-02 5.500000000000000028e-02 6.400000000000000133e-02 9.199999999999999845e-02 4.000000000000000083e-02
-6.941176470588235337e-02 2.000000000000000042e-02 7.199999999999999456e-02 5.399999999999999939e-02 8.300000000000000433e-02 6.700000000000000400e-02 2.000000000000000042e-03 2.000000000000000042e-02 6.900000000000000577e-02 7.599999999999999811e-02 7.599999999999999811e-02 9.400000000000000022e-02 3.300000000000000155e-02
-6.823529411764706065e-02 3.400000000000000244e-02 7.699999999999999900e-02 6.400000000000000133e-02 7.699999999999999900e-02 5.700000000000000205e-02 2.900000000000000147e-02 3.400000000000000244e-02 4.599999999999999922e-02 4.299999999999999656e-02 7.199999999999999456e-02 8.999999999999999667e-02 4.299999999999999656e-02
-6.705882352941176794e-02 6.300000000000000044e-02 4.000000000000000083e-02 3.300000000000000155e-02 7.699999999999999900e-02 6.099999999999999867e-02 5.800000000000000294e-02 6.300000000000000044e-02 3.400000000000000244e-02 2.800000000000000058e-02 7.099999999999999367e-02 6.400000000000000133e-02 2.100000000000000130e-02
-6.588235294117647523e-02 5.899999999999999689e-02 2.199999999999999872e-02 4.000000000000000083e-02 8.300000000000000433e-02 1.010000000000000064e-01 6.900000000000000577e-02 5.899999999999999689e-02 3.099999999999999978e-02 3.699999999999999817e-02 3.699999999999999817e-02 6.199999999999999956e-02 1.000000000000000021e-02
-6.470588235294116863e-02 6.099999999999999867e-02 4.399999999999999745e-02 4.200000000000000261e-02 1.100000000000000006e-01 9.500000000000000111e-02 5.600000000000000117e-02 6.099999999999999867e-02 2.000000000000000042e-02 1.600000000000000033e-02 4.100000000000000172e-02 6.900000000000000577e-02 2.999999999999999889e-02
-6.352941176470588980e-02 5.999999999999999778e-02 8.100000000000000255e-02 7.299999999999999545e-02 1.239999999999999991e-01 1.100000000000000006e-01 4.599999999999999922e-02 5.999999999999999778e-02 4.200000000000000261e-02 2.500000000000000139e-02 6.099999999999999867e-02 8.200000000000000344e-02 4.200000000000000261e-02
-6.235294117647059015e-02 6.900000000000000577e-02 8.699999999999999400e-02 7.000000000000000666e-02 1.079999999999999988e-01 1.000000000000000056e-01 5.700000000000000205e-02 6.900000000000000577e-02 8.500000000000000611e-02 7.399999999999999634e-02 5.600000000000000117e-02 9.800000000000000377e-02 5.800000000000000294e-02
-6.117647058823529743e-02 7.000000000000000666e-02 7.799999999999999989e-02 8.100000000000000255e-02 1.059999999999999970e-01 9.299999999999999933e-02 5.700000000000000205e-02 7.000000000000000666e-02 5.099999999999999672e-02 6.099999999999999867e-02 7.299999999999999545e-02 9.700000000000000289e-02 6.199999999999999956e-02
-6.000000000000000472e-02 6.500000000000000222e-02 7.799999999999999989e-02 7.000000000000000666e-02 9.299999999999999933e-02 8.999999999999999667e-02 6.700000000000000400e-02 6.500000000000000222e-02 4.900000000000000189e-02 8.699999999999999400e-02 7.799999999999999989e-02 1.150000000000000050e-01 5.700000000000000205e-02
-5.882352941176470507e-02 6.800000000000000488e-02 5.700000000000000205e-02 6.600000000000000311e-02 9.500000000000000111e-02 8.999999999999999667e-02 6.099999999999999867e-02 6.800000000000000488e-02 7.099999999999999367e-02 8.000000000000000167e-02 9.199999999999999845e-02 8.799999999999999489e-02 4.299999999999999656e-02
-5.764705882352941235e-02 1.069999999999999979e-01 7.900000000000000078e-02 5.999999999999999778e-02 8.699999999999999400e-02 9.199999999999999845e-02 7.699999999999999900e-02 1.069999999999999979e-01 1.100000000000000006e-01 1.029999999999999943e-01 1.170000000000000068e-01 9.500000000000000111e-02 1.799999999999999864e-02
-5.647058823529411964e-02 1.010000000000000064e-01 9.700000000000000289e-02 7.000000000000000666e-02 1.100000000000000006e-01 1.089999999999999997e-01 9.600000000000000200e-02 1.010000000000000064e-01 1.000000000000000056e-01 1.029999999999999943e-01 1.150000000000000050e-01 8.999999999999999667e-02 3.799999999999999906e-02
-5.529411764705882693e-02 6.500000000000000222e-02 8.200000000000000344e-02 7.000000000000000666e-02 1.340000000000000080e-01 1.390000000000000124e-01 9.600000000000000200e-02 6.500000000000000222e-02 9.400000000000000022e-02 9.099999999999999756e-02 1.029999999999999943e-01 6.500000000000000222e-02 3.300000000000000155e-02
-5.411764705882352727e-02 9.700000000000000289e-02 4.700000000000000011e-02 5.999999999999999778e-02 1.300000000000000044e-01 1.079999999999999988e-01 8.599999999999999312e-02 9.700000000000000289e-02 8.300000000000000433e-02 6.800000000000000488e-02 1.029999999999999943e-01 8.599999999999999312e-02 3.200000000000000067e-02
-5.294117647058823456e-02 8.599999999999999312e-02 2.800000000000000058e-02 6.400000000000000133e-02 9.800000000000000377e-02 1.100000000000000006e-01 7.799999999999999989e-02 8.599999999999999312e-02 5.299999999999999850e-02 4.000000000000000083e-02 6.600000000000000311e-02 6.400000000000000133e-02 5.099999999999999672e-02
-5.176470588235294185e-02 5.500000000000000028e-02 2.400000000000000050e-02 2.100000000000000130e-02 6.800000000000000488e-02 6.099999999999999867e-02 5.500000000000000028e-02 5.500000000000000028e-02 4.800000000000000100e-02 3.500000000000000333e-02 4.000000000000000083e-02 4.499999999999999833e-02 1.600000000000000033e-02
-5.058823529411764913e-02 5.999999999999999778e-02 3.899999999999999994e-02 3.799999999999999906e-02 7.199999999999999456e-02 7.900000000000000078e-02 4.499999999999999833e-02 5.999999999999999778e-02 5.500000000000000028e-02 3.699999999999999817e-02 2.999999999999999889e-02 2.999999999999999889e-02 7.000000000000000146e-03
-4.941176470588235642e-02 3.599999999999999728e-02 4.800000000000000100e-02 1.899999999999999953e-02 5.899999999999999689e-02 5.000000000000000278e-02 4.100000000000000172e-02 3.599999999999999728e-02 4.800000000000000100e-02 3.400000000000000244e-02 2.500000000000000139e-02 1.400000000000000029e-02 -6.000000000000000125e-03
-4.823529411764705677e-02 3.599999999999999728e-02 4.000000000000000083e-02 5.199999999999999761e-02 7.199999999999999456e-02 8.899999999999999578e-02 4.299999999999999656e-02 3.599999999999999728e-02 3.200000000000000067e-02 1.700000000000000122e-02 8.999999999999999320e-03 -1.000000000000000021e-03 -2.100000000000000130e-02
-4.705882352941176405e-02 8.999999999999999667e-02 7.399999999999999634e-02 4.399999999999999745e-02 7.000000000000000666e-02 4.900000000000000189e-02 6.500000000000000222e-02 8.999999999999999667e-02 4.000000000000000083e-03 -1.299999999999999940e-02 3.200000000000000067e-02 4.399999999999999745e-02 2.100000000000000130e-02
-4.588235294117647134e-02 2.999999999999999889e-02 9.500000000000000111e-02 6.800000000000000488e-02 8.300000000000000433e-02 8.899999999999999578e-02 5.600000000000000117e-02 2.999999999999999889e-02 3.599999999999999728e-02 3.799999999999999906e-02 3.000000000000000062e-03 4.399999999999999745e-02 5.999999999999999778e-02
