0.000000	-5.018238e-003	
1.000000	-5.018658e-003	
2.000000	-5.018188e-003	
3.000000	-5.017743e-003	
4.000000	-5.017465e-003	
5.000000	-5.017171e-003	
6.000000	-5.017605e-003	
7.000000	-5.017159e-003	
8.000000	-5.017413e-003	
9.000000	-5.017001e-003	
10.000000	-5.017052e-003	
11.000000	-5.016890e-003	
12.000000	-5.016720e-003	
13.000000	-5.016879e-003	
14.000000	-5.016719e-003	
15.000000	-5.017083e-003	
16.000000	-5.017171e-003	
17.000000	-5.017364e-003	
18.000000	-5.017144e-003	
19.000000	-5.017030e-003	
20.000000	-5.016840e-003	
21.000000	-5.017060e-003	
22.000000	-5.016958e-003	
23.000000	-5.016840e-003	
24.000000	-5.016900e-003	
25.000000	-5.016905e-003	
26.000000	-5.016818e-003	
27.000000	-5.016928e-003	
28.000000	-5.016922e-003	
29.000000	-5.017264e-003	
30.000000	-5.017068e-003	
31.000000	-5.017246e-003	
32.000000	-5.017098e-003	
33.000000	-5.017103e-003	
34.000000	-5.017077e-003	
35.000000	-5.017058e-003	
36.000000	-5.016963e-003	
37.000000	-5.016731e-003	
38.000000	-5.016891e-003	
39.000000	-5.016875e-003	
40.000000	-5.016754e-003	
41.000000	-5.016572e-003	
42.000000	-5.016572e-003	
43.000000	-5.016634e-003	
44.000000	-5.016460e-003	
45.000000	-5.016473e-003	
46.000000	-5.016626e-003	
47.000000	-5.016404e-003	
48.000000	-5.016451e-003	
49.000000	-5.016237e-003	
50.000000	-5.016241e-003	
51.000000	-5.016390e-003	
52.000000	-5.016243e-003	
53.000000	-5.016261e-003	
54.000000	-5.016148e-003	
55.000000	-5.016026e-003	
56.000000	-5.015939e-003	
57.000000	-5.015883e-003	
58.000000	-5.016117e-003	
59.000000	-5.016161e-003	
60.000000	-5.016253e-003	
61.000000	-5.016089e-003	
62.000000	-5.015936e-003	
63.000000	-5.016080e-003	
64.000000	-5.016168e-003	
65.000000	-5.016233e-003	
66.000000	-5.015927e-003	
67.000000	-5.016048e-003	
68.000000	-5.016153e-003	
69.000000	-5.016331e-003	
70.000000	-5.016563e-003	
71.000000	-5.016495e-003	
72.000000	-5.016360e-003	
73.000000	-5.016481e-003	
74.000000	-5.016486e-003	
75.000000	-5.016272e-003	
76.000000	-5.016163e-003	
77.000000	-5.016153e-003	
78.000000	-5.016353e-003	
79.000000	-5.016175e-003	
80.000000	-5.015782e-003	
81.000000	-5.016012e-003	
82.000000	-5.016150e-003	
83.000000	-5.015893e-003	
84.000000	-5.016172e-003	
85.000000	-5.016143e-003	
86.000000	-5.016408e-003	
87.000000	-5.016357e-003	
88.000000	-5.016589e-003	
89.000000	-5.016449e-003	
90.000000	-5.016557e-003	
91.000000	-5.016385e-003	
92.000000	-5.016422e-003	
93.000000	-5.016469e-003	
94.000000	-5.016430e-003	
95.000000	-5.016664e-003	
96.000000	-5.016731e-003	
97.000000	-5.016631e-003	
98.000000	-5.016413e-003	
99.000000	-5.016316e-003	
100.000000	-5.016546e-003	
101.000000	-5.016248e-003	
102.000000	-5.016105e-003	
103.000000	-5.016302e-003	
104.000000	-5.016808e-003	
105.000000	-5.016343e-003	
106.000000	-5.016453e-003	
107.000000	-5.016362e-003	
108.000000	-5.016708e-003	
109.000000	-5.016522e-003	
110.000000	-5.016097e-003	
111.000000	-5.015958e-003	
112.000000	-5.016213e-003	
113.000000	-5.016089e-003	
114.000000	-5.015669e-003	
115.000000	-5.015689e-003	
116.000000	-5.016009e-003	
117.000000	-5.016004e-003	
118.000000	-5.015978e-003	
119.000000	-5.015873e-003	
120.000000	-5.015980e-003	
121.000000	-5.016035e-003	
122.000000	-5.015957e-003	
123.000000	-5.016126e-003	
124.000000	-5.015877e-003	
125.000000	-5.016104e-003	
126.000000	-5.016324e-003	
127.000000	-5.016376e-003	
128.000000	-5.016039e-003	
129.000000	-5.015762e-003	
130.000000	-5.016052e-003	
131.000000	-5.015921e-003	
132.000000	-5.016212e-003	
133.000000	-5.015942e-003	
134.000000	-5.015958e-003	
135.000000	-5.016244e-003	
136.000000	-5.016162e-003	
137.000000	-5.016118e-003	
138.000000	-5.016018e-003	
139.000000	-5.016207e-003	
140.000000	-5.016008e-003	
141.000000	-5.016219e-003	
142.000000	-5.016170e-003	
143.000000	-5.016224e-003	
144.000000	-5.016125e-003	
145.000000	-5.016283e-003	
146.000000	-5.016033e-003	
147.000000	-5.016056e-003	
148.000000	-5.016112e-003	
149.000000	-5.015951e-003	
150.000000	-5.016049e-003	
151.000000	-5.015829e-003	
152.000000	-5.015827e-003	
153.000000	-5.016083e-003	
154.000000	-5.015925e-003	
155.000000	-5.016004e-003	
156.000000	-5.016249e-003	
157.000000	-5.015975e-003	
158.000000	-5.016349e-003	
159.000000	-5.016066e-003	
160.000000	-5.016255e-003	
161.000000	-5.015971e-003	
162.000000	-5.015851e-003	
163.000000	-5.016178e-003	
164.000000	-5.015872e-003	
165.000000	-5.015566e-003	
166.000000	-5.015724e-003	
167.000000	-5.015902e-003	
168.000000	-5.015760e-003	
169.000000	-5.015750e-003	
170.000000	-5.015700e-003	
171.000000	-5.015471e-003	
172.000000	-5.015448e-003	
173.000000	-5.015594e-003	
174.000000	-5.015831e-003	
175.000000	-5.015879e-003	
176.000000	-5.016000e-003	
177.000000	-5.015679e-003	
178.000000	-5.015605e-003	
179.000000	-5.015504e-003	
180.000000	-5.015519e-003	
181.000000	-5.015328e-003	
182.000000	-5.015787e-003	
183.000000	-5.015718e-003	
184.000000	-5.015455e-003	
185.000000	-5.015332e-003	
186.000000	-5.015562e-003	
187.000000	-5.015385e-003	
188.000000	-5.015370e-003	
189.000000	-5.015361e-003	
190.000000	-5.015657e-003	
191.000000	-5.015363e-003	
192.000000	-5.015708e-003	
193.000000	-5.015805e-003	
194.000000	-5.015355e-003	
195.000000	-5.015504e-003	
196.000000	-5.015380e-003	
197.000000	-5.015663e-003	
198.000000	-5.015820e-003	
199.000000	-5.015618e-003	
200.000000	-5.015478e-003	
201.000000	-5.015546e-003	
202.000000	-5.015564e-003	
203.000000	-5.015424e-003	
204.000000	-5.015306e-003	
205.000000	-5.015339e-003	
206.000000	-5.015599e-003	
207.000000	-5.015614e-003	
208.000000	-5.015155e-003	
209.000000	-5.015400e-003	
210.000000	-5.015484e-003	
211.000000	-5.015460e-003	
212.000000	-5.015511e-003	
213.000000	-5.015763e-003	
214.000000	-5.015543e-003	
215.000000	-5.015623e-003	
216.000000	-5.015296e-003	
217.000000	-5.015721e-003	
218.000000	-5.015768e-003	
219.000000	-5.015513e-003	
220.000000	-5.015413e-003	
221.000000	-5.015279e-003	
222.000000	-5.015444e-003	
223.000000	-5.015486e-003	
224.000000	-5.015402e-003	
225.000000	-5.015662e-003	
226.000000	-5.015638e-003	
227.000000	-5.015403e-003	
228.000000	-5.015279e-003	
229.000000	-5.015350e-003	
230.000000	-5.015613e-003	
231.000000	-5.015739e-003	
232.000000	-5.015694e-003	
233.000000	-5.015342e-003	
